rolling,AnchorId,TagID,TOA,POA_SYNC,POA_REPLY
30341,31699,17839,7919,201,185
30341,31699,2812,12337,104,108
30341,23339,17839,7924,243,242
30341,23339,2812,12302,16,9
30341,2259,17839,7879,131,87
30341,2259,2812,12301,159,156
30341,2812,17839,7895,137,81
30342,31699,17839,14135,66,75
30342,31699,2812,18478,106,110
30342,2259,17839,14108,236,229
30342,2259,2812,18446,154,157
30342,23339,17839,14138,89,140
30342,23339,2812,18442,13,12
30342,2812,17839,14109,9,235
30343,31699,17839,20351,209,197
30343,31699,2812,24621,105,101
30343,2259,17839,20322,104,78
30343,2259,2812,24594,162,160
30343,23339,17839,20331,25,11
30343,23339,2812,24586,17,15
30343,2812,17839,20323,104,114
30344,31699,17839,26058,58,22
30344,31699,2812,30769,102,106
30344,2259,17839,26028,223,189
30344,2259,2812,30738,159,154
30344,23339,17839,26039,115,75
30344,23339,2812,30730,14,16
30344,2812,17839,26037,229,190
30345,31699,17839,32279,170,96
30345,31699,2812,36914,108,104
30345,2259,17839,32242,54,22
30345,2259,2812,36883,153,166
30345,23339,17839,32289,191,158
30345,23339,2812,36876,8,1
30345,2812,17839,32248,69,69
30346,31699,17839,38496,243,182
30346,31699,2812,43050,105,108
30346,2259,17839,38466,154,90
30346,2259,2812,43022,155,147
30346,23339,17839,38473,84,11
30346,23339,2812,43018,5,13
30346,2812,17839,38467,183,109
30347,31699,17839,44724,27,10
30347,31699,2812,49201,101,104
30347,2259,17839,44687,219,174
30347,2259,2812,49170,164,151
30347,23339,17839,44724,74,81
30347,23339,2812,49163,13,12
30347,2812,17839,44690,7,185
30348,31699,17839,50937,101,98
30348,31699,2812,55346,100,102
30348,23339,17839,50918,191,204
30348,23339,2812,55307,14,12
30348,2259,17839,50911,41,31
30348,2259,2812,55308,152,147
30348,2812,17839,50918,36,33
30349,31699,17839,57153,200,196
30349,31699,2812,61489,102,103
30349,2259,17839,57131,147,99
30349,2259,2812,61452,162,153
30349,23339,17839,57161,34,242
30349,23339,2812,61443,14,12
30349,2812,17839,57136,151,132
30350,31699,17839,63380,38,0
30350,31699,2812,2098,110,104
30350,2259,17839,63347,219,210
30350,2259,2812,2060,160,146
30350,23339,17839,63351,146,74
30350,23339,2812,2058,17,11
30350,2812,17839,63344,248,18
30351,31699,17839,3553,155,82
30351,31699,2812,8242,104,111
30351,2259,17839,3522,65,39
30351,2259,2812,8211,146,151
30351,23339,17839,3517,3,200
30351,23339,2812,8198,15,13
30351,2812,17839,3522,112,98
30352,31699,17839,9763,250,172
30352,31699,2812,14381,109,107
30352,2259,17839,9739,167,105
30352,2259,2812,14355,146,153
30352,23339,17839,9756,87,8
30352,23339,2812,14341,13,15
30352,2812,17839,9740,206,151
30353,31699,17839,15992,6,195
30353,31699,2812,20521,107,113
30353,23339,17839,15982,88,61
30353,23339,2812,20488,18,15
30353,2259,17839,15961,221,162
30353,2259,2812,20499,149,145
30353,2812,17839,15968,3,188
30354,31699,17839,22200,12,229
30354,31699,2812,26666,113,115
30354,2259,17839,22181,213,160
30354,2259,2812,26643,143,143
30354,23339,17839,22200,130,71
30354,23339,2812,26639,12,17
30354,2812,17839,22194,12,217
30355,31699,17839,28427,32,239
30355,31699,2812,32818,108,114
30355,2259,17839,28406,227,190
30355,2259,2812,32786,146,145
30355,23339,17839,28420,140,73
30355,23339,2812,32782,10,8
30355,2812,17839,28406,50,4
30356,31699,17839,34665,76,252
30356,31699,2812,38960,103,114
30356,23339,17839,34640,190,102
30356,23339,2812,38926,14,16
30356,2259,17839,34635,33,198
30356,2259,2812,38930,143,138
30356,2812,17839,34628,86,249
30357,31699,17839,40882,84,43
30357,31699,2812,45103,113,114
30357,2259,17839,40859,57,19
30357,2259,2812,45078,143,145
30357,23339,17839,40859,193,154
30357,23339,2812,45073,15,18
30357,2812,17839,40847,132,68
30358,31699,17839,46581,171,139
30358,31699,2812,51247,107,114
30358,2259,17839,46568,111,93
30358,2259,2812,51227,142,146
30358,23339,17839,46580,8,238
30358,23339,2812,51217,7,15
30358,2812,17839,46580,177,146
30359,31699,17839,52803,246,223
30359,31699,2812,57391,113,113
30359,2259,17839,52780,209,169
30359,2259,2812,57368,148,149
30359,23339,17839,52785,96,75
30359,23339,2812,57361,12,11
30359,2812,17839,52774,11,242
30360,31699,17839,59024,78,245
30360,31699,2812,63536,107,110
30360,23339,17839,59000,174,141
30360,23339,2812,63500,19,16
30360,2259,17839,59002,7,233
30360,2259,2812,63508,152,154
30360,2812,17839,58995,74,61
30361,31699,17839,65244,111,47
30361,31699,2812,4150,98,106
30361,23339,17839,65220,249,173
30361,23339,2812,4104,14,16
30361,2259,17839,65229,58,251
30361,2259,2812,4112,158,160
30361,2812,17839,65217,133,110
30362,31699,17839,5922,140,61
30362,31699,2812,10286,105,111
30362,2259,17839,5910,111,15
30362,2259,2812,10258,164,162
30362,23339,17839,5912,52,192
30362,23339,2812,10257,4,14
30362,2812,17839,5899,180,106
30363,31699,17839,12155,142,115
30363,31699,2812,16433,103,105
30363,2259,17839,12141,78,80
30363,2259,2812,16398,164,167
30363,23339,17839,12146,25,7
30363,23339,2812,16393,22,21
30363,2812,17839,12128,222,174
30364,31699,17839,17869,195,125
30364,31699,2812,22582,106,106
30364,2259,17839,17843,158,127
30364,2259,2812,22539,172,172
30364,23339,17839,17859,95,45
30364,23339,2812,22536,14,19
30364,2812,17839,17841,240,205
30365,31699,17839,24089,201,16
30365,31699,2812,28717,109,112
30365,23339,17839,24085,103,185
30365,23339,2812,28679,17,18
30365,2259,17839,24055,166,0
30365,2259,2812,28684,173,182
30365,2812,17839,24067,247,111
30366,31699,17839,30315,113,79
30366,31699,2812,34867,105,105
30366,2259,17839,30284,98,31
30366,2259,2812,34828,173,175
30366,23339,17839,30308,26,245
30366,23339,2812,34824,17,17
30366,2812,17839,30275,211,143
30367,31699,17839,36535,171,116
30367,31699,2812,41006,104,106
30367,2259,17839,36504,133,87
30367,2259,2812,40968,167,177
30367,23339,17839,36528,75,51
30367,23339,2812,40969,10,11
30367,2812,17839,36503,20,189
30368,31699,17839,42752,233,226
30368,31699,2812,47150,103,106
30368,23339,17839,42749,178,132
30368,23339,2812,47110,12,19
30368,2259,17839,42719,193,162
30368,2259,2812,47119,179,167
30368,2812,17839,42730,60,26
30369,31699,17839,48963,67,43
30369,31699,2812,53294,105,107
30369,2259,17839,48938,23,10
30369,2259,2812,53263,172,167
30369,23339,17839,48973,5,227
30369,23339,2812,53254,18,17
30369,2812,17839,48937,151,130
30370,31699,17839,55191,93,11
30370,31699,2812,59439,114,114
30370,2259,17839,55163,64,0
30370,2259,2812,59407,171,181
30370,23339,17839,55190,35,187
30370,23339,2812,59399,16,12
30370,2812,17839,55154,187,135
30371,31699,17839,60905,83,14
30371,31699,2812,48,115,106
30371,2259,17839,60873,54,227
30371,2259,2812,14,160,166
30371,23339,17839,60905,245,214
30371,23339,2812,2,18,16
30371,2812,17839,60868,192,99
30372,31699,17839,1584,94,18
30372,31699,2812,6195,116,110
30372,2259,17839,1561,101,16
30372,2259,2812,6157,164,162
30372,23339,17839,1593,22,244
30372,23339,2812,6153,14,12
30372,2812,17839,1555,235,146
30373,31699,17839,7808,129,62
30373,31699,2812,12333,107,114
30373,23339,17839,7807,54,14
30373,23339,2812,12293,19,9
30373,2259,17839,7768,152,46
30373,2259,2812,12302,175,164
30373,2812,17839,7788,227,167
30374,31699,17839,14026,147,86
30374,31699,2812,18479,116,117
30374,23339,17839,14026,84,24
30374,23339,2812,18436,13,16
30374,2259,17839,14001,136,81
30374,2259,2812,18448,164,164
30374,2812,17839,14006,9,203
30375,31699,17839,20257,211,159
30375,31699,2812,24623,110,124
30375,2259,17839,20213,194,195
30375,2259,2812,24589,167,176
30375,23339,17839,20256,169,89
30375,23339,2812,24588,12,16
30375,2812,17839,20219,63,39
30376,31699,17839,26466,25,243
30376,31699,2812,30770,114,116
30376,2259,17839,26463,14,223
30376,2259,2812,30740,174,179
30376,23339,17839,26464,214,181
30376,23339,2812,30732,19,15
30376,2812,17839,26441,147,98
30377,31699,17839,32690,90,81
30377,31699,2812,36916,117,117
30377,23339,17839,32679,52,24
30377,23339,2812,36870,10,15
30377,2259,17839,32655,124,63
30377,2259,2812,36880,177,178
30377,2812,17839,32663,235,182
30378,31699,17839,38390,199,133
30378,31699,2812,43060,117,112
30378,2259,17839,38372,170,143
30378,2259,2812,43028,175,196
30378,23339,17839,38396,139,91
30378,23339,2812,43014,11,16
30378,2812,17839,38378,47,253
30379,31699,17839,44607,251,198
30379,31699,2812,49204,110,111
30379,2259,17839,44589,248,191
30379,2259,2812,49168,180,181
30379,23339,17839,44613,202,157
30379,23339,2812,49163,247,11
30379,2812,17839,44591,118,67
30380,31699,17839,50825,22,214
30380,31699,2812,55347,106,110
30380,2259,17839,50817,8,203
30380,2259,2812,55316,179,179
30380,23339,17839,50835,219,154
30380,23339,2812,55302,8,7
30380,2812,17839,50817,130,96
30381,31699,17839,57050,52,254
30381,31699,2812,61487,109,115
30381,23339,17839,57067,253,210
30381,23339,2812,61452,3,3
30381,2259,17839,57045,71,240
30381,2259,2812,61460,171,172
30381,2812,17839,57038,204,121
30382,31699,17839,63265,96,40
30382,31699,2812,2096,97,110
30382,2259,17839,63259,91,62
30382,2259,2812,2060,166,161
30382,23339,17839,63285,47,8
30382,23339,2812,2061,13,10
30382,2812,17839,63260,253,177
30383,2259,17839,3944,162,141
30383,2259,2812,8204,165,152
30383,31699,17839,3949,151,98
30383,31699,2812,8238,107,104
30383,23339,17839,3962,106,71
30383,23339,2812,8198,12,18
30383,2812,17839,3948,22,251
30384,31699,17839,10173,209,176
30384,31699,2812,14380,106,105
30384,2259,17839,10178,219,190
30384,2259,2812,14352,154,149
30384,23339,17839,10171,179,137
30384,23339,2812,14348,15,13
30384,2812,17839,10170,101,87
30385,31699,17839,15878,54,28
30385,31699,2812,20532,104,103
30385,2259,17839,15879,77,31
30385,2259,2812,20500,137,139
30385,23339,17839,15890,2,221
30385,23339,2812,20492,11,17
30385,2812,17839,15874,209,163
30386,31699,17839,22094,155,126
30386,31699,2812,26671,109,110
30386,2259,17839,22094,177,134
30386,2259,2812,26640,134,141
30386,23339,17839,22093,99,70
30386,23339,2812,26636,9,16
30386,2812,17839,22093,77,20
30387,31699,17839,28315,250,253
30387,31699,2812,32818,98,104
30387,2259,17839,28321,244,4
30387,2259,2812,32784,142,139
30387,23339,17839,28311,235,204
30387,23339,2812,32780,13,13
30387,2812,17839,28316,180,153
30388,31699,17839,34537,128,77
30388,31699,2812,38963,111,105
30388,2259,17839,34549,140,72
30388,2259,2812,38930,135,134
30388,23339,17839,34536,80,30
30388,23339,2812,38923,20,14
30388,2812,17839,34536,15,247
30389,31699,17839,40763,191,134
30389,31699,2812,45102,112,112
30389,2259,17839,40764,209,144
30389,2259,2812,45078,136,134
30389,23339,17839,40763,151,108
30389,23339,2812,45066,16,17
30389,2812,17839,40758,96,50
30390,31699,17839,46984,226,115
30390,31699,2812,51247,112,112
30390,2259,17839,46985,17,103
30390,2259,2812,51218,149,149
30390,23339,17839,46980,208,63
30390,23339,2812,51211,19,14
30390,2812,17839,46977,140,71
30391,31699,17839,52699,186,91
30391,31699,2812,57392,108,108
30391,2259,17839,52702,168,110
30391,2259,2812,57362,151,160
30391,23339,17839,52688,153,66
30391,23339,2812,57358,14,17
30391,2812,17839,52688,127,9
30392,2259,17839,58919,167,125
30392,2259,2812,63513,167,153
30392,31699,17839,58919,170,97
30392,31699,2812,63534,106,105
30392,23339,17839,58935,113,84
30392,23339,2812,63500,11,1
30392,2812,17839,58908,136,22
30393,31699,17839,65141,217,142
30393,31699,2812,4146,106,108
30393,2259,17839,65149,220,131
30393,2259,2812,4110,162,158
30393,23339,17839,65141,180,111
30393,23339,2812,4104,7,11
30393,2812,17839,65140,136,45
30394,31699,17839,5823,242,240
30394,31699,2812,10291,114,108
30394,23339,17839,5831,211,205
30394,23339,2812,10249,20,11
30394,2259,17839,5825,253,220
30394,2259,2812,10253,157,161
30394,2812,17839,5815,173,187
30395,31699,17839,12041,94,55
30395,31699,2812,16437,109,116
30395,2259,17839,12039,94,47
30395,2259,2812,16397,160,158
30395,23339,17839,12048,70,18
30395,23339,2812,16389,19,12
30395,2812,17839,12037,13,7
30396,31699,17839,18267,180,134
30396,31699,2812,22578,117,108
30396,2259,17839,18272,172,142
30396,2259,2812,22548,161,156
30396,23339,17839,18265,147,106
30396,23339,2812,22536,6,12
30396,2812,17839,18251,98,50
30397,31699,17839,24489,212,137
30397,31699,2812,28724,115,114
30397,2259,17839,24499,209,135
30397,2259,2812,28687,159,162
30397,23339,17839,24489,190,106
30397,23339,2812,28685,16,250
30398,31699,17839,30203,182,130
30398,31699,2812,34865,108,111
30398,2259,17839,30205,194,108
30398,2259,2812,34831,158,167
30398,23339,17839,30204,148,94
30398,23339,2812,34822,15,13
30398,2812,17839,30191,114,18
30399,31699,17839,36432,205,125
30399,31699,2812,41013,110,105
30399,2259,17839,36429,185,126
30399,2259,2812,40980,157,156
30399,23339,17839,36424,174,103
30399,23339,2812,40968,13,15
30399,2812,17839,36410,108,38
30400,31699,17839,42650,216,130
30400,31699,2812,47151,104,102
30400,23339,17839,42653,156,110
30400,23339,2812,47110,4,16
30400,2259,17839,42646,199,131
30400,2259,2812,47123,163,148
30400,2812,17839,42619,106,80
30401,31699,17839,48880,200,125
30401,31699,2812,53298,100,96
30401,2259,17839,48878,193,99
30401,2259,2812,53264,139,138
30401,23339,17839,48875,174,97
30401,23339,2812,53254,13,13
30401,2812,17839,48850,124,45
30402,2259,17839,55099,217,171
30402,2259,2812,59412,132,146
30402,31699,17839,55093,214,198
30402,31699,2812,59436,100,100
30402,23339,17839,55092,194,163
30402,23339,2812,59397,14,11
30402,2812,17839,55070,167,125
30403,31699,17839,61306,60,27
30403,31699,2812,49,104,106
30403,2259,17839,61325,39,15
30403,2259,2812,26,138,139
30403,23339,17839,61325,16,237
30403,23339,2812,11,13,14
30403,2812,17839,61285,233,223
30404,31699,17839,1995,144,119
30404,31699,2812,6192,100,109
30404,2259,17839,2001,113,98
30404,2259,2812,6170,141,131
30404,23339,17839,1975,114,76
30404,23339,2812,6159,15,16
30404,2812,17839,1975,75,46
30405,31699,17839,7691,240,158
30405,31699,2812,12336,101,104
30405,23339,17839,7701,214,135
30405,23339,2812,12306,12,14
30405,2259,17839,7716,229,146
30405,2259,2812,12307,140,138
30405,2812,17839,7667,174,92
30406,31699,17839,13921,241,167
30406,31699,2812,18478,104,104
30406,2259,17839,13943,213,142
30406,2259,2812,18454,136,135
30406,23339,17839,13917,213,140
30406,23339,2812,18449,4,15
30406,2812,17839,13882,160,127
30408,31699,17839,26366,160,64
30408,31699,2812,30761,114,117
30408,2259,17839,26396,133,31
30408,2259,2812,30736,136,133
30408,23339,17839,26391,136,37
30408,23339,2812,30732,9,8
30408,2812,17839,26342,134,254
30407,31699,17839,20140,224,136
30407,31699,2812,24625,115,113
30407,2259,17839,20167,216,103
30407,2259,2812,24593,138,136
30407,23339,17839,20160,198,106
30407,23339,2812,24586,10,12
30407,2812,17839,20108,173,76
30409,31699,17839,32595,93,224
30409,31699,2812,36906,116,116
30409,2259,17839,32633,47,206
30409,2259,2812,36877,140,141
30409,23339,17839,32606,87,205
30409,23339,2812,36873,13,14
30409,2812,17839,32564,30,176
30410,31699,17839,38827,37,198
30410,31699,2812,43056,117,110
30410,2259,17839,38841,0,171
30410,2259,2812,43029,162,152
30410,23339,17839,38816,6,196
30410,23339,2812,43024,10,7
30410,2812,17839,38787,222,143
30411,31699,17839,44531,236,179
30411,31699,2812,49207,108,109
30411,2259,17839,44544,220,169
30411,2259,2812,49169,167,165
30411,23339,17839,44527,1,176
30411,23339,2812,49168,7,10
30411,2812,17839,44502,203,129
30412,31699,17839,50764,252,214
30412,31699,2812,55347,111,118
30412,2259,17839,50762,237,186
30412,2259,2812,55320,160,161
30412,23339,17839,50753,1,196
30412,23339,2812,55307,12,13
30412,2812,17839,50731,215,146
30413,31699,17839,56977,53,217
30413,31699,2812,61493,110,113
30413,23339,17839,56973,47,230
30413,23339,2812,61454,6,10
30413,2259,17839,56982,30,217
30413,2259,2812,61459,153,166
30413,2812,17839,56956,6,170
30414,31699,17839,63195,60,215
30414,31699,2812,2098,116,110
30414,2259,17839,63200,45,211
30414,2259,2812,2067,147,144
30414,23339,17839,63191,77,243
30414,23339,2812,2059,4,10
30414,2812,17839,63173,1,204
30415,31699,17839,3889,22,206
30415,31699,2812,8243,109,108
30415,23339,17839,3883,34,227
30415,23339,2812,8197,11,14
30415,2259,17839,3902,21,185
30415,2259,2812,8215,140,146
30415,2812,17839,3862,251,168
30416,31699,17839,10112,233,153
30416,31699,2812,14384,109,104
30416,2259,17839,10120,237,137
30416,2259,2812,14355,152,154
30416,23339,17839,10112,10,159
30416,23339,2812,14352,16,12
30416,2812,17839,10087,211,109
30417,2259,17839,16347,180,79
30417,2259,2812,20500,157,163
30417,31699,17839,16330,192,68
30417,31699,2812,20527,108,108
30417,23339,17839,16330,214,90
30417,23339,2812,20486,15,16
30417,2812,17839,16314,159,73
30418,31699,17839,22047,123,254
30418,31699,2812,26668,109,113
30418,23339,17839,22042,121,33
30418,23339,2812,26629,5,21
30418,2259,17839,22056,111,255
30418,2259,2812,26636,159,168
30418,2812,17839,22027,97,238
30419,31699,17839,28264,41,229
30419,31699,2812,32811,99,113
30419,2259,17839,28262,59,218
30419,2259,2812,32784,164,166
30419,23339,17839,28268,72,15
30419,23339,2812,32779,12,19
30419,2812,17839,28248,51,222
30420,31699,17839,34494,249,114
30420,31699,2812,38955,103,106
30420,2259,17839,34499,3,80
30420,2259,2812,38933,164,160
30420,23339,17839,34497,32,104
30420,23339,2812,38921,9,2
30420,2812,17839,34477,246,93
30421,31699,17839,40720,171,117
30421,31699,2812,45098,104,106
30421,23339,17839,40729,209,94
30421,23339,2812,45060,19,8
30421,2259,17839,40716,160,102
30421,2259,2812,45075,158,145
30421,2812,17839,40704,163,103
30422,31699,17839,46946,192,138
30422,31699,2812,51245,113,112
30422,2259,17839,46938,200,144
30422,2259,2812,51219,144,147
30422,23339,17839,46953,200,166
30422,23339,2812,51208,20,14
30422,2812,17839,46926,184,133
30423,31699,17839,53161,196,124
30423,31699,2812,57390,110,111
30423,2259,17839,53176,200,126
30423,2259,2812,57366,145,135
30423,23339,17839,53176,232,158
30423,23339,2812,57352,11,8
30423,2812,17839,53153,210,114
30424,31699,17839,58864,180,87
30424,31699,2812,63535,111,110
30424,2259,17839,58867,190,78
30424,2259,2812,63510,134,138
30424,23339,17839,58870,220,100
30424,23339,2812,63501,14,12
30424,2812,17839,58857,175,76
30425,31699,17839,65096,128,55
30425,31699,2812,4142,105,110
30425,2259,17839,65105,126,52
30425,2259,2812,4109,134,136
30425,23339,17839,65121,170,57
30425,23339,2812,4111,13,11
30425,2812,17839,65082,121,49
30426,31699,17839,5778,117,18
30426,31699,2812,10289,103,109
30426,23339,17839,5808,112,46
30426,23339,2812,10253,15,17
30426,2259,17839,5791,114,19
30426,2259,2812,10256,142,137
30426,2812,17839,5768,116,8
30427,31699,17839,12002,58,214
30427,31699,2812,16433,108,105
30427,2259,17839,12016,59,216
30427,2259,2812,16404,145,149
30427,23339,17839,12009,75,5
30427,23339,2812,16393,17,10
30427,2812,17839,11992,61,216
30428,31699,17839,18219,2,175
30428,31699,2812,22575,112,112
30428,2259,17839,18255,12,162
30428,2259,2812,22552,143,142
30428,23339,17839,18272,25,156
30428,23339,2812,22544,17,17
30428,2812,17839,18225,2,171
30429,31699,17839,24441,223,66
30429,31699,2812,28719,112,113
30429,2259,17839,24467,220,50
30429,2259,2812,28693,137,152
30429,23339,17839,24480,249,63
30429,23339,2812,28692,18,14
30429,2812,17839,24444,234,62
30430,31699,17839,30678,107,21
30430,31699,2812,34864,106,107
30430,23339,17839,30710,83,49
30430,23339,2812,34833,15,15
30430,2259,17839,30711,82,39
30430,2259,2812,34831,146,142
30430,2812,17839,30669,107,22
30431,31699,17839,36383,82,231
30431,31699,2812,41009,108,110
30431,2259,17839,36422,103,242
30431,2259,2812,40978,152,162
30431,23339,17839,36417,96,16
30431,23339,2812,40974,6,9
30431,2812,17839,36378,111,251
30432,31699,17839,42610,13,166
30432,31699,2812,47158,108,107
30432,2259,17839,42643,28,170
30432,2259,2812,47131,153,154
30432,23339,17839,42645,68,164
30432,23339,2812,47122,13,10
30432,2812,17839,42603,35,186
30433,31699,17839,48845,197,91
30433,31699,2812,53299,111,111
30433,2259,17839,48870,189,84
30433,2259,2812,53265,161,158
30433,23339,17839,48864,226,103
30433,23339,2812,53259,10,11
30433,2812,17839,48833,208,123
30434,31699,17839,55057,140,32
30434,31699,2812,59443,107,118
30434,2259,17839,55082,133,46
30434,2259,2812,59412,160,164
30434,23339,17839,55074,139,63
30434,23339,2812,59403,20,13
30434,2812,17839,55064,152,40
30435,31699,17839,61306,75,29
30435,31699,2812,52,115,102
30435,23339,17839,61316,92,38
30435,23339,2812,10,17,15
30435,2259,17839,61322,101,45
30435,2259,2812,19,159,176
30435,2812,17839,61293,80,54
30436,31699,17839,1976,87,235
30436,31699,2812,6193,110,110
30436,2259,17839,2010,87,251
30436,2259,2812,6171,162,162
30436,23339,17839,2006,121,253
30436,23339,2812,6149,11,10
30436,2812,17839,1982,94,5
30437,31699,17839,7716,25,255
30437,31699,2812,12338,108,105
30437,2259,17839,7734,25,244
30437,2259,2812,12315,167,161
30437,23339,17839,7729,31,28
30437,23339,2812,12292,8,14
30437,2812,17839,7699,38,4
30438,31699,17839,13945,13,203
30438,31699,2812,18482,109,106
30438,2259,17839,13959,29,185
30438,2259,2812,18455,162,168
30438,23339,17839,13966,43,211
30438,23339,2812,18447,16,1
30438,2812,17839,13944,29,186
30439,31699,17839,20157,17,189
30439,31699,2812,24625,107,98
30439,2259,17839,20183,22,189
30439,2259,2812,24595,165,165
30439,23339,17839,20192,25,185
30439,23339,2812,24582,15,16
30439,2812,17839,20157,19,202
30440,31699,17839,26391,15,155
30440,31699,2812,30768,105,105
30440,2259,17839,26411,243,161
30440,2259,2812,30732,167,156
30440,23339,17839,26418,8,167
30440,23339,2812,30729,13,13
30440,2812,17839,26386,251,171
30441,31699,17839,32633,201,125
30441,31699,2812,36911,105,104
30441,2259,17839,32635,212,141
30441,2259,2812,36884,156,158
30441,23339,17839,32625,217,146
30441,23339,2812,36873,16,14
30441,2812,17839,32597,235,128
30442,31699,17839,38840,176,103
30442,31699,2812,43056,110,104
30442,23339,17839,38852,178,89
30442,23339,2812,43016,14,6
30442,2259,17839,38861,187,85
30442,2259,2812,43025,155,157
30442,2812,17839,38829,174,93
30443,31699,17839,44552,163,53
30443,31699,2812,49200,112,111
30443,23339,17839,44577,172,41
30443,23339,2812,49156,15,12
30443,2259,17839,44577,157,60
30443,2259,2812,49166,159,153
30443,2812,17839,44543,149,59
30444,31699,17839,50784,106,52
30444,31699,2812,55344,111,100
30444,2259,17839,50783,127,62
30444,2259,2812,55310,149,164
30444,23339,17839,50803,118,37
30444,23339,2812,55308,5,14
30444,2812,17839,50767,135,45
30445,31699,17839,57010,70,246
30445,31699,2812,61486,103,109
30445,2259,17839,57021,85,241
30445,2259,2812,61458,154,164
30445,23339,17839,57017,72,235
30445,23339,2812,61449,16,10
30445,2812,17839,56989,73,248
30446,2259,17839,63247,52,227
30446,2259,2812,2063,161,155
30446,31699,17839,63231,47,217
30446,31699,2812,2094,98,104
30446,23339,17839,63236,42,246
30446,23339,2812,2058,13,9
30446,2812,17839,63222,46,222
30447,31699,17839,3922,54,243
30447,31699,2812,8242,108,109
30447,2259,17839,3924,65,250
30447,2259,2812,8215,151,146
30447,23339,17839,3927,59,228
30447,23339,2812,8208,18,13
30447,2812,17839,3917,44,231
30448,31699,17839,10155,37,128
30448,31699,2812,14385,94,98
30448,23339,17839,10152,43,114
30448,23339,2812,14348,13,13
30448,2259,17839,10164,54,138
30448,2259,2812,14355,145,142
30448,2812,17839,10134,57,120
30449,31699,17839,16402,155,50
30449,31699,2812,20528,107,106
30449,2259,17839,16368,182,72
30449,2259,2812,20498,138,136
30449,23339,17839,16377,168,68
30449,23339,2812,20491,15,15
30449,2812,17839,16363,182,57
30450,31699,17839,22110,79,235
30450,31699,2812,26673,109,107
30450,23339,17839,22093,85,237
30450,23339,2812,26635,16,12
30450,2259,17839,22097,98,239
30450,2259,2812,26646,126,126
30450,2812,17839,22081,83,236
30451,31699,17839,28318,30,181
30451,31699,2812,32816,107,110
30451,2259,17839,28308,49,175
30451,2259,2812,32786,132,130
30451,23339,17839,28317,42,185
30451,23339,2812,32776,14,14
30451,2812,17839,28295,23,203
30452,2259,17839,34533,246,165
30452,2259,2812,38938,135,128
30452,31699,17839,34548,239,165
30452,31699,2812,38961,108,111
30452,23339,17839,34538,254,170
30452,23339,2812,38924,14,11
30452,2812,17839,34539,241,159
30453,31699,17839,40779,210,95
30453,31699,2812,45106,106,107
30453,2259,17839,40759,198,133
30453,2259,2812,45077,135,137
30453,23339,17839,40777,201,96
30453,23339,2812,45070,11,11
30453,2812,17839,40743,210,107
30454,31699,17839,46993,126,27
30454,31699,2812,51248,105,107
30454,23339,17839,47006,127,19
30454,23339,2812,51212,15,11
30454,2259,17839,46986,150,23
30454,2259,2812,51228,128,129
30454,2812,17839,46974,126,32
30455,31699,17839,53222,47,172
30455,31699,2812,57390,108,109
30455,2259,17839,53215,82,191
30455,2259,2812,57367,134,131
30455,23339,17839,53225,48,183
30455,23339,2812,57352,9,16
30455,2812,17839,53202,55,191
30456,31699,17839,58930,222,150
30456,31699,2812,63535,109,110
30456,23339,17839,58928,237,167
30456,23339,2812,63500,11,20
30456,2259,17839,58933,230,176
30456,2259,2812,63508,132,132
30456,2812,17839,58900,249,148
30457,31699,17839,65159,208,132
30457,31699,2812,4144,108,108
30457,2259,17839,65142,236,170
30457,2259,2812,4110,136,152
30457,23339,17839,65144,227,153
30457,23339,2812,4099,18,18
30457,2812,17839,65127,223,131
30458,31699,17839,5851,148,249
30458,31699,2812,10287,112,111
30458,2259,17839,5835,171,25
30458,2259,2812,10250,157,165
30458,23339,17839,5852,152,0
30458,23339,2812,10248,13,19
30458,2812,17839,5818,136,4
30459,2259,17839,12062,63,183
30459,2259,2812,16400,162,169
30459,31699,17839,12074,24,157
30459,31699,2812,16430,112,113
30459,23339,17839,12079,4,150
30459,23339,2812,16396,16,10
30459,2812,17839,12051,17,160
30460,31699,17839,18301,159,59
30460,31699,2812,22578,108,111
30460,2259,17839,18294,185,69
30460,2259,2812,22543,164,162
30460,23339,17839,18301,159,47
30460,23339,2812,22539,17,11
30460,2812,17839,18274,168,29
30461,31699,17839,24523,52,184
30461,31699,2812,28719,113,112
30461,2259,17839,24522,60,224
30461,2259,2812,28694,160,158
30461,23339,17839,24528,27,184
30461,23339,2812,28683,14,15
30461,2812,17839,24505,36,165
30462,31699,17839,30237,255,73
30462,31699,2812,34866,109,106
30462,2259,17839,30226,4,90
30462,2259,2812,34848,155,154
30462,23339,17839,30231,251,65
30462,23339,2812,34830,11,12
30462,2812,17839,30224,219,58
30463,31699,17839,36458,96,252
30463,31699,2812,41002,107,111
30463,23339,17839,36452,81,234
30463,23339,2812,40975,8,8
30463,2259,17839,36457,129,251
30463,2259,2812,40988,162,165
30463,2812,17839,36455,72,236
30464,31699,17839,42686,249,187
30464,31699,2812,47143,107,114
30464,2259,17839,42684,20,182
30464,2259,2812,47130,159,161
30464,23339,17839,42681,252,130
30464,23339,2812,47115,4,16
30464,2812,17839,42691,251,148
30465,31699,17839,48909,238,137
30465,31699,2812,53290,112,115
30465,2259,17839,48903,234,173
30465,2259,2812,53278,160,173
30465,23339,17839,48914,205,105
30465,23339,2812,53259,18,12
