rolling,TagID,AnchorIdx,IQ,sync_time,reply_time
12800,51701,1,(2175+939j),30608253,669584341
12789,51701,0,(282-2630j),3413746211,4052722234
12789,51701,1,(3988-3644j),3541541599,4180517689
12778,51701,0,(2010+2136j),2629712541,3268688574
12778,51701,1,(1020-3753j),2757508193,3396484267
12827,51701,0,(-525+2484j),265452696,904428725
12827,51701,1,(-2909-824j),393248142,1032224225
12792,51701,0,(-4024-5208j),113509428,752485464
12792,51701,1,(3486+1588j),241305064,880281152
12811,51701,0,(1504+2119j),686846310,1325822341
12811,51701,1,(3434+1411j),814641978,1453618054
12806,51701,0,(2275-3313j),1892273662,2531249706
12806,51701,1,(1802+2600j),2020069202,2659045279
12795,51701,0,(250-3060j),1108239949,1747215997
12795,51701,1,(16603-19383j),1236035320,1875011412
12784,51701,0,(-3967+5506j),324206249,963182301
12784,51701,1,(2785-2862j),452001923,1090978007
12833,51701,0,(-2369-2645j),2254913741,2893889771
12833,51701,1,(2578-1393j),2382709136,3021685204
12798,51701,0,(1467-2366j),2102970845,2741946500
12798,51701,1,(3233-1961j),2230766108,2869742182
12817,51701,0,(-587-3880j),2676307340,3315283391
12817,51701,1,(-723-2808j),2804102963,3443079049
12812,51701,0,(1640+3141j),3881734678,225743425
12812,51701,1,(2652-1554j),4009530042,353538831
12801,51701,0,(2139-3810j),3097701008,3736677020
12801,51701,1,(5605-3731j),3225496369,3864472465
12790,51701,0,(1586-4540j),2313667266,2952643324
12790,51701,1,(-910+3831j),2441462928,3080439011
12839,51701,0,(-1831-3775j),4244374803,588383541
12839,51701,1,(-3366-2316j),77202838,716178931
12804,51701,0,(-2506+119j),4092431525,436440261
12804,51701,1,(2297-5671j),4220227103,564235901
12823,51701,0,(-2951-296j),370801103,1009777135
12823,51701,1,(1856-995j),498596617,1137572689
12818,51701,0,(-4297-2538j),1576228436,2215204449
12818,51701,1,(3814-2547j),1704023770,2342999853
12807,51701,0,(2526-156j),792194927,1431170778
12807,51701,1,(-2853-2424j),919990502,1558966573
12796,51701,0,(-4279-3718j),8161015,647137054
12796,51701,1,(-1355-2607j),135956640,774932735
12845,51701,0,(3898-3714j),1938868597,2577844622
12845,51701,1,(4338-1300j),2066663964,2705640061
12810,51701,0,(3550-1273j),1786925244,2425901264
12810,51701,1,(1109-4798j),1914720695,2553696772
12829,51701,0,(-1076-3275j),2360262145,2999238183
12829,51701,1,(2679-2566j),2488057589,3127033677
12813,51701,0,(674+5185j),2781655745,3420631785
12813,51701,1,(-4764+699j),2909451360,3548427432
12802,51701,0,(-4609-3616j),1997622077,2636598097
12802,51701,1,(-4144-972j),2125417692,2764393784
12851,51701,0,(4210-1264j),3928329683,272338446
12851,51701,1,(1178-2397j),4056125119,400133900
12816,51701,0,(400-2753j),3776386275,120395005
12816,51701,1,(-6569-1880j),3904181640,248190427
12835,51701,0,(-1718+6370j),54755897,693731931
12835,51701,1,(-5047+616j),182551236,821527313
12830,51701,0,(-3568+5499j),1260183201,1899159246
12830,51701,1,(2210-1520j),1387978915,2026955018
12819,51701,0,(-5586-354j),476149493,1115125533
12819,51701,1,(-1140+3077j),603945084,1242921160
12808,51701,0,(-3466+3134j),3987083090,331091835
12808,51701,1,(-2716-2443j),4114878597,458887369
12857,51701,0,(-3282-181j),1622823489,2261799542
12857,51701,1,(-4527-711j),1750618967,2389595058
12822,51701,0,(1704-3248j),1470880010,2109856040
12822,51701,1,(-3662-1144j),1598675800,2237651880
12841,51701,0,(3685-2324j),2044216947,2683192989
12841,51701,1,(3681+2290j),2172012315,2810988407
12836,51701,0,(2190+900j),3249644273,3888620292
12836,51701,1,(3836-482j),3377439866,4016415954
12825,51701,0,(2372-3562j),2465610735,3104586571
12825,51701,1,(2566-4458j),2593406048,3232382130
12814,51701,0,(4828+3052j),1681576833,2320552853
12814,51701,1,(4055-4055j),1809372183,2448348255
12863,51701,0,(2910+4080j),3612284567,4251260598
12863,51701,1,(-3971-1365j),3740080058,84088847
12828,51701,0,(3208-1697j),3460341058,4099317114
12828,51701,1,(2912-1493j),3588136769,4227112862
12847,51701,0,(3433-3659j),4033678055,377686795
12847,51701,1,(2610+2455j),4161473466,1605561418
12842,51701,0,(-5597-644j),944138031,1583114089
12842,51701,1,(980-3951j),1071933669,1710909762
12831,51701,0,(2605+4031j),160104293,799080332
12831,51701,1,(-4807+1044j),287899747,926875837
12820,51701,0,(-4710+4273j),3671037874,15046608
12820,51701,1,(3854+2341j),3798833163,142841959
12869,51701,0,(4040+2482j),1306778223,1945754256
12869,51701,1,(-1643+2482j),1434573709,2073549791
12834,51701,0,(-4155+1255j),1154834808,1793810868
12834,51701,1,(1155-2245j),1282630435,1921606516
12853,51701,0,(3302-3729j),1728171867,2367147897
12853,51701,1,(1981-5779j),1855967322,2494943402
12848,51701,0,(-6064+2047j),2933599142,3572575182
12848,51701,1,(-2662+2076j),3061394828,3700370915
12837,51701,0,(-765-3637j),2149565350,2788541387
12837,51701,1,(-3870+1811j),2277360677,2916336758
12826,51701,0,(-2720-1046j),1365531635,2004507650
12826,51701,1,(-2888+776j),1493327348,2132303423
12875,51701,0,(4825+2390j),3296239188,3935215205
12875,51701,1,(4264-4117j),3424034764,4063010858
12840,51701,0,(5283-464j),3144295864,3783271895
12840,51701,1,(836-4819j),3272091479,3911067572
12859,51701,0,(29+2213j),3717632933,61641673
12859,51701,1,(180-2826j),3845428414,189437197
12854,51701,0,(-2084+2031j),628092951,1267068994
12854,51701,1,(910+3778j),755888659,1394864763
12843,51701,0,(-4255-3772j),4139026432,483035166
12843,51701,1,(-2885-3718j),4266821782,610830582
12832,51701,0,(1805-3012j),3354992839,3993968705
12832,51701,1,(2943-2665j),3482788372,4121764437
12881,51701,0,(-1259-2818j),990732840,1629708884
12881,51701,1,(2573-1193j),1118528528,1757504602
12846,51701,0,(-6038+3289j),838789665,1477765720
12846,51701,1,(3449+378j),966585330,1605561418
12865,51701,0,(707-2727j),1412126700,2051102724
12865,51701,1,(1071-2677j),1539922180,2178898261
12860,51701,0,(-3768-1037j),2617554006,3256530035
12860,51701,1,(-2609-2661j),2745349763,3384325855
12849,51701,0,(-4325+2921j),1833520215,2472496491
12849,51701,1,(-798-2746j),1961315657,2600291758
12838,51701,0,(-1527+3676j),1049486583,1688462447
12838,51701,1,(-4177-4730j),1177282004,1816258087
12887,51701,0,(-440-2638j),2980194270,3619169915
12887,51701,1,(302+2695j),3107989627,3746965704
12852,51701,0,(-1955+2541j),2828250773,3467226817
12852,51701,1,(-1174+4425j),2956046469,3595022549
12871,51701,0,(2694+3788j),3401587624,4040563652
12871,51701,1,(1022-3073j),3529383138,4168359230
12866,51701,0,(-4716-882j),312047743,951023767
12866,51701,1,(-655+3875j),439843501,1078819580
12855,51701,0,(-2296+528j),3822981325,166990083
12855,51701,1,(-1143-4115j),3950776807,294785601
12844,51701,0,(6933-877j),3038947496,3677923707
12844,51701,1,(-3256+1105j),3166743134,3805719208
12893,51701,0,(-5794-2414j),674687664,1313663706
12893,51701,1,(1957+2334j),802483429,1441459525
12858,51701,0,(-556-5451j),522744567,1161720590
12858,51701,1,(-4437-216j),650540306,1289516384
12877,51701,0,(3540+1934j),1096081293,1735057338
12877,51701,1,(16603-19383j),1223876909,1862853009
12861,51701,0,(246+2663j),1517475104,2156451127
12861,51701,1,(3201-4346j),1645270600,2284246679
12850,51701,0,(-1314+3045j),733441301,1372417344
12850,51701,1,(-2491+3371j),861236994,1500213086
12899,51701,0,(5336-2512j),2664148718,3303124742
12899,51701,1,(16603-19383j),2791944479,3430920580
12864,51701,0,(1201+3355j),2512205648,3151181659
12864,51701,1,(-3788-2668j),2640001377,3278977464
12883,51701,0,(-5336-895j),3085542507,3724518326
12883,51701,1,(-3956-2161j),3213337988,3852314068
12878,51701,0,(2502-4979j),4290969658,634978775
12878,51701,1,(3671+2799j),123797733,762773822
12867,51701,0,(-2622-464j),3506936103,4145912131
12867,51701,1,(-2785-1206j),3634731598,4273707663
12856,51701,0,(-1208-3854j),2722902427,3361878454
12856,51701,1,(-2575+1859j),2850698162,3489674240
12905,51701,0,(-3488+5052j),358642555,997618596
12905,51701,1,(-1915+2102j),486438315,1125414407
12870,51701,0,(-3442-3034j),206699258,845675294
12870,51701,1,(-4879-2078j),334495031,973471124
12889,51701,0,(2460+3091j),780036048,1419012071
12889,51701,1,(-233+3838j),907831807,1546807899
12884,51701,0,(-4949-944j),1985463331,2624439393
12884,51701,1,(-1556-2199j),2113258809,2752234895
12873,51701,0,(5180+2133j),1201429754,1840405781
12873,51701,1,(-1800+3963j),1329225321,1968201405
12862,51701,0,(-6310-1723j),417396191,1056372237
12862,51701,1,(836-2840j),545191944,1184168021
12911,51701,0,(4595+3755j),2348103608,2987079636
12911,51701,1,(-1232-3293j),2475899404,3114875486
12876,51701,0,(1553+2033j),2196160233,2835136270
12876,51701,1,(6021-2082j),2323955585,2962931666
12895,51701,0,(2366+2034j),2769497098,3408473138
12895,51701,1,(-2340+816j),2897292864,3536268944
12890,51701,0,(2190+3900j),3974924405,318933150
12890,51701,1,(-3053+1370j),4102719928,446728724
12879,51701,0,(2709-1383j),3190890727,3829866759
12879,51701,1,(-3184+331j),3318686360,3957662458
12868,51701,0,(-3376+3875j),2406857165,3045833202
12868,51701,1,(3556+1469j),2534652901,3173628985
12917,51701,0,(1286-4272j),42597410,681573429
12917,51701,1,(-4851-832j),170392715,809368790
12882,51701,0,(-2341+4694j),4185621187,529629929
12882,51701,1,(2277-1603j),18449345,657425426
12901,51701,0,(-5652+1567j),463990913,1102966925
12901,51701,1,(-3094-826j),591786662,1230762756
12896,51701,0,(344-3877j),1669418181,2308394213
12896,51701,1,(-1095-3728j),1797213682,2436189765
12885,51701,0,(3052-6263j),885384412,1524360464
12885,51701,1,(-4142-947j),1013180150,1652156238
12874,51701,0,(2253+2441j),101350816,740326849
12874,51701,1,(3533+1480j),229146146,868122227
12923,51701,0,(3419+325j),2032058425,2671034472
12923,51701,1,(-1840+1661j),2159853810,2798829898
12888,51701,0,(-419+3224j),1880114977,2519090999
12888,51701,1,(-2336+632j),2007910462,2646886540
12907,51701,0,(1312+2367j),2453451999,3092428030
12907,51701,1,(2870+1400j),2581247793,3220223876
12902,51701,0,(-4357+1108j),3658879278,2888025
12902,51701,1,(-2103-3266j),3786674789,130683579
12891,51701,0,(-5493+2324j),2874845494,3513821528
12891,51701,1,(-2923+18j),3002641253,3641617349
12880,51701,0,(-1625+3274j),2090811785,2729787818
12880,51701,1,(5937+3317j),2218607180,2857583272
12929,51701,0,(-2576-3990j),4021519424,365528180
12929,51701,1,(-2747+1198j),4149314811,493323602
12894,51701,0,(-2243+20j),3869576041,213584778
12894,51701,1,(-4492-1644j),3997371546,341380338
12913,51701,0,(-5158-4382j),147945747,786921795
12913,51701,1,(1553+3234j),275741571,914717655
12908,51701,0,(-2472-3240j),1353373087,1992349133
12908,51701,1,(1055+3411j),1481168610,2120144703
12897,51701,0,(-2015+6151j),569339238,1208315277
12897,51701,1,(2376-2381j),697135004,1336111097
12886,51701,0,(-3766-2382j),4080272802,424281548
12886,51701,1,(2048-3134j),4208068272,552077071
12935,51701,0,(-1363-3092j),1716013130,2354989164
12935,51701,1,(1946-6402j),1843808517,2482784602
12900,51701,0,(1675-3801j),1564069810,2203045843
12900,51701,1,(-2107-2767j),1691865313,2330841415
12919,51701,0,(-1977+5738j),2137406837,2776382877
12919,51701,1,(-1915-1523j),2265202179,2904178260
12914,51701,0,(-2402-225j),3342834135,3981810188
12914,51701,1,(-2498+474j),3470629703,4109605787
12903,51701,0,(-4740-3593j),2558800383,3197776419
12903,51701,1,(-1233-2529j),2686596126,3325572219
12892,51701,0,(1613-4809j),1774766564,2413742607
12892,51701,1,(2204-1110j),1902562087,2541538183
12941,51701,0,(-1464-1767j),3705474453,49482794
12941,51701,1,(-488+4467j),3833269475,177278273
12906,51701,0,(-2268+4781j),3553530904,4192506968
12906,51701,1,(-2452-3914j),3681326442,25335232
12920,51701,0,(-287+3221j),1037327902,1676303956
12920,51701,1,(-2772-1962j),1165123521,1804099605
12909,51701,0,(-3135+2547j),253294157,892270200
12909,51701,1,(-2837-2865j),381089951,1020066035
12898,51701,0,(4271+1409j),3764227631,108236359
12898,51701,1,(-5205+974j),3892023131,236031934
12947,51701,0,(4488+2726j),1399967790,2038943827
12947,51701,1,(574+3866j),1527763226,2166739314
12912,51701,0,(-2530-871j),1248024668,1887000710
12912,51701,1,(-5018-4017j),1375820236,2014796316
12931,51701,0,(715+2740j),1821361557,2460337592
12931,51701,1,(4850-5179j),1949156942,2588133026
12926,51701,0,(2364+3831j),3026788943,3665764990
12926,51701,1,(3503+2179j),3154584596,3793560657
12915,51701,0,(-966+3132j),2242755213,2881731261
12915,51701,1,(892-1940j),2370551042,3009527131
12904,51701,0,(1614+3334j),1458721463,2097697484
12904,51701,1,(11-3731j),1586516962,2225493058
12953,51701,0,(-258-3018j),3389428835,4028404855
12953,51701,1,(2246-3796j),3517224273,4156200365
12918,51701,0,(4271+1564j),3237485776,3876461796
12918,51701,1,(-3003+362j),3365281359,4004257438
12937,51701,0,(-2315-1594j),3810822558,154831282
12937,51701,1,(820-2337j),3938617934,282626728
12932,51701,0,(-4867-3254j),721282631,1360258661
12932,51701,1,(-1038+4427j),849078269,1488054350
12921,51701,0,(1507-1577j),4232216274,576225027
12921,51701,1,(-2272+90j),65044342,704020439
12910,51701,0,(-2351+3148j),3448182523,4087158563
12910,51701,1,(-231+5824j),3575978074,4214954146
12959,51701,0,(1768-4116j),1083922489,1722898513
12959,51701,1,(-2917-1329j),1211717950,1850694041
12924,51701,0,(-4968+3626j),931979512,1570955553
12924,51701,1,(-3000-2510j),2159853810,1698751232
12943,51701,0,(3961+3792j),1505316173,2144292228
12943,51701,1,(-2142-2574j),1633111620,2272087703
12938,51701,0,(1209+2700j),2710743583,3349719627
12938,51701,1,(2532-1671j),2838539260,3477515338
12927,51701,0,(-3437+2827j),1926710019,2565686035
12927,51701,1,(-1582+3663j),2054505400,2693481482
12916,51701,0,(-466+2861j),1142676326,1781652357
12916,51701,1,(5093+2594j),1270471875,1909447962
12965,51701,0,(2989-1333j),3073383489,3712359521
12965,51701,1,(-338+3055j),3201178951,3840155031
12930,51701,0,(-6718-2090j),2921440487,3560416519
12930,51701,1,(-1004+3681j),3049236131,3688212218
12949,51701,0,(2435+1153j),3494777228,4133753260
12949,51701,1,(-3536+288j),3622572687,4261548774
12944,51701,0,(-5582-159j),405237259,1044213299
12944,51701,1,(-3003-1452j),533032941,1172009036
12933,51701,0,(3839-2152j),3916170986,260179733
12933,51701,1,(-4647-1570j),4043966374,387975167
12922,51701,0,(-4732-2007j),3132137361,3771113374
12922,51701,1,(-2650-176j),3259932982,3898909078
12971,51701,0,(-146-3237j),767877196,1406853240
12971,51701,1,(-4036+1885j),895672657,1534648746
12936,51701,0,(3127-1050j),615934190,1254910225
12936,51701,1,(-272-4110j),743729827,1382705924
12955,51701,0,(-3984-1511j),1189270954,1828246975
12955,51701,1,(-461-3474j),1317066408,1956042497
12950,51701,0,(2505-5754j),2394698318,3033674334
12950,51701,1,(3558-891j),2522494017,3161470096
12939,51701,0,(2959+1600j),1610664648,2249640684
12939,51701,1,(4756+2460j),1738460059,2377436155
12928,51701,0,(-2644-2086j),826631089,1465607109
12928,51701,1,(-3996+249j),954426717,1593402791
12977,51701,0,(908+2435j),2757338272,3396314308
12977,51701,1,(3217+1258j),2885133746,3524109831
12942,51701,0,(5009+4923j),2605395118,3244371144
12942,51701,1,(1005+3258j),2733190795,3372166882
12961,51701,0,(1302+2372j),3178731921,3817707960
12961,51701,1,(3795-4179j),3306527371,3945503463
12956,51701,0,(3368-4019j),89192012,728168037
12956,51701,1,(3571+2734j),216987734,855963812
12945,51701,0,(-2127+4160j),3600125607,4239101644
12945,51701,1,(4293+2101j),3727921063,71929856
12934,51701,0,(-5863-4524j),2816092065,3455068106
12934,51701,1,(4344+795j),2943887712,3582863795
12983,51701,0,(-1766+2327j),451831948,1090808011
12983,51701,1,(-2488-2269j),579627458,1218603552
12948,51701,0,(-3451-72j),299889023,938865297
12948,51701,1,(-1378+4361j),427684564,1066660648
12967,51701,0,(2869+820j),873225628,1512201658
12967,51701,1,(2692+2478j),1001021089,1639997182
12962,51701,0,(-5518-2650j),2078653008,2717629038
12962,51701,1,(-135+4378j),2206448710,2845424787
12951,51701,0,(2197-3765j),1294619370,1933595409
12951,51701,1,(-2869-2320j),1422414840,2061390937
12940,51701,0,(5704-3163j),510585727,1149562141
12940,51701,1,(497+3276j),638381388,1277357469
12989,51701,0,(647+3396j),2441292947,3080268958
12989,51701,1,(3198+1259j),2569088435,3208064518
12954,51701,0,(-6034-2285j),2289349892,2928325902
12954,51701,1,(-3306-2452j),2417145607,3056121685
12973,51701,0,(-2984+3649j),2862686643,3501662679
12973,51701,1,(-1314-3572j),2990482108,3629458198
12968,51701,0,(-2199-4327j),4068114007,412122721
12968,51701,1,(-1460-3341j),4195909717,539918500
12957,51701,0,(3563-1590j),3284080346,3923056403
12957,51701,1,(-2931+3000j),3411875830,4050851909
12946,51701,0,(3480-5931j),2500046686,3139022727
12946,51701,1,(1656+3071j),2627842395,3266818486
12995,51701,0,(3317-3820j),135786666,774762704
12995,51701,1,(2685+3038j),263582145,902558217
12960,51701,0,(-6215-4320j),4278810836,622819584
12960,51701,1,(-1771+3045j),111639281,750615356
12979,51701,0,(357+3133j),557180413,1196156438
12979,51701,1,(-4506-2592j),684975899,1323951986
12974,51701,0,(1933+5562j),1762607716,2401583759
12974,51701,1,(-2530+1143j),1890403445,2529379538
12963,51701,0,(4043+631j),978574047,1617550090
12963,51701,1,(-4661-1203j),1106369517,1745345602
12952,51701,0,(5781+3806j),194540445,833516508
12952,51701,1,(-3274-1179j),322336176,961312256
13001,51701,0,(-2384-3147j),2125247665,2764223706
13001,51701,1,(3390+1742j),2253043132,2892019210
12966,51701,0,(-5730+2325j),1973304560,2612280584
12966,51701,1,(-976-2915j),2101100282,2740076376
12985,51701,0,(388-2928j),2546641371,3185617433
12985,51701,1,(3490-2818j),2674436879,3313412954
12980,51701,0,(2077-6253j),3752068767,96077514
12980,51701,1,(3593-1035j),3879864521,223873309
12969,51701,0,(-4191+506j),2968035068,3607011082
12969,51701,1,(-1379+3206j),3095830529,3734806612
12958,51701,0,(3300-2494j),2184001429,2822977471
12958,51701,1,(-3679-2301j),2311797143,2950773239
13007,51701,0,(237-2631j),4114708642,458717400
13007,51701,1,(2346-1508j),4242504144,586512929
12972,51701,0,(5320-214j),3962765543,306774303
12972,51701,1,(-3479+387j),4090561285,434570071
12991,51701,0,(-3934-1528j),241135079,880111134
12991,51701,1,(-5626-1609j),368930575,1007906655
12986,51701,0,(-1331-3705j),1446562446,2085538489
12986,51701,1,(3276-723j),1574358197,2213334280
12975,51701,0,(2223+595j),662528798,1301504838
12975,51701,1,(2434+2302j),790324283,1429300362
12964,51701,0,(-5336+3035j),4173462415,517471157
12964,51701,1,(1963-2777j),6290853,645266938
13013,51701,0,(-4368+588j),1809202359,2448178408
13013,51701,1,(-1019-2593j),1936997884,2575973963
12978,51701,0,(4413-1175j),1657259331,2296235383
12978,51701,1,(-2346-3135j),1785055075,2424031165
12997,51701,0,(2422+2185j),2230596104,2869572141
12997,51701,1,(-949-2032j),2358391561,2997367652
12992,51701,0,(-1933-3042j),3436023454,4074999475
12992,51701,1,(1369-2589j),3563819193,4202795276
12981,51701,0,(2373-1660j),2651990020,3290965857
12981,51701,1,(-1168-3427j),2779785324,3418761411
12970,51701,0,(-268+3102j),1867956119,2506932150
12970,51701,1,(3529+1053j),1995751852,2634727936
13019,51701,0,(-3758+235j),3798663410,142672542
13019,51701,1,(-2137+3183j),3926458919,270467720
12984,51701,0,(-4477-2672j),3646720311,4285696350
12984,51701,1,(746-3216j),3774516069,118524864
13003,51701,0,(2197-2272j),4220057100,564065845
13003,51701,1,(4809+2734j),52885260,691861341
12998,51701,0,(853-2649j),1130517152,1769493199
12998,51701,1,(-3390+1800j),1258312884,1897288973
12987,51701,0,(-2672+1875j),346483515,985459557
12987,51701,1,(1061-5996j),474279005,1113255084
12976,51701,0,(1640-2288j),3857417172,201425924
12976,51701,1,(3261-1540j),3985212918,329221711
13025,51701,0,(1972+3158j),1493157185,2132133245
13025,51701,1,(-2649-1080j),1620952714,2259928791
12990,51701,0,(-3091+3622j),1341214015,1980190039
12990,51701,1,(-2415+1671j),1469009764,2107985851
13009,51701,0,(2635+2553j),1914550799,2553526829
13009,51701,1,(2586-2969j),2042346270,2681322372
13004,51701,0,(-2623+1208j),3119978143,3758954179
13004,51701,1,(-4781-2111j),3247773885,3886749963
12993,51701,0,(2134-849j),2335944516,2974920556
12993,51701,1,(-2513+3534j),2463740006,3102716089
12982,51701,0,(5970+1686j),1551910902,2190886942
12982,51701,1,(-3601-1987j),1679706647,2318682743
13031,51701,0,(-2416+5023j),3482618233,4121594252
13031,51701,1,(3651+1688j),3610413780,4249389880
12996,51701,0,(-2538+717j),3330675022,3969651055
12996,51701,1,(2437-1994j),3458470754,4097446844
13015,51701,0,(3892-4193j),3904012182,248020548
13015,51701,1,(1328+5283j),4031807326,375816117
13010,51701,0,(-6602-1871j),814471859,1453447892
13010,51701,1,(-2652-2068j),942267601,1581243702
12999,51701,0,(-2400+69j),30438222,669414252
12999,51701,1,(4761+1188j),158233703,797209778
12988,51701,0,(1797-2131j),3541371866,4180347906
12988,51701,1,(-4107-672j),3669167623,13176417
13037,51701,0,(-341-4039j),1177111990,1816088016
13037,51701,1,(760+2667j),1304907531,1943883618
13002,51701,0,(-692+2800j),1025169116,1664144753
13002,51701,1,(-3725-1492j),1152964449,1791940543
13021,51701,0,(-3336-3311j),1598505587,2237481598
13021,51701,1,(5492-238j),1726301089,2365277174
13016,51701,0,(-2676+2210j),2803932891,3442908926
13016,51701,1,(3587-626j),2931728662,3570704735
13005,51701,0,(2309+1811j),2019899220,2658875257
13005,51701,1,(3550+2452j),2147694695,2786670780
12994,51701,0,(-3047+4721j),1235865604,1874841636
12994,51701,1,(-843+3375j),1363661329,2002637415
13043,51701,0,(3425-2742j),3166573040,3805549054
13043,51701,1,(2039-5031j),3294368526,3933344613
13008,51701,0,(-2567+829j),3014629727,3653605744
13008,51701,1,(2461-809j),3142425460,3781401545
13027,51701,0,(5376+1626j),3587966616,4226942653
13027,51701,1,(-4667-3951j),3715762178,59770963
13022,51701,0,(1540-2505j),498426634,1137402679
13022,51701,1,(3308+2384j),626222416,1265198499
13011,51701,0,(-146-2514j),4009360221,353368957
13011,51701,1,(-2674+5279j),4137155723,481164525
13000,51701,0,(5750+1104j),3225326587,3864302622
13000,51701,1,(-3032-2648j),3353122315,3992098398
13049,51701,0,(-3425-2497j),861066735,1500042778
13049,51701,1,(2406-3718j),988862241,1627838326
13014,51701,0,(2855+4504j),709123426,1348099485
13014,51701,1,(-2402+1983j),836919212,2575973963
13033,51701,0,(1900+2874j),1282460382,1921436400
13033,51701,1,(-4573+5160j),1410255946,2049232032
13028,51701,0,(193-4102j),2487887707,3126863748
13028,51701,1,(2796-4635j),2615683008,3254659090
13017,51701,0,(511+2891j),1703853960,2342830012
13017,51701,1,(3282-5009j),1831649474,2470625563
13006,51701,0,(2683-4559j),919820295,1558796310
13006,51701,1,(-2732-2569j),1047616020,1686592104
13055,51701,0,(-1440+3194j),2850527747,3489503786
13055,51701,1,(-1318-2896j),2978323260,3617299356
13020,51701,0,(3235-5689j),2698584484,3337560526
13020,51701,1,(1810-3355j),2826380259,3465356354
13039,51701,0,(493-2483j),3271921417,3910897446
13039,51701,1,(539+5766j),3399716960,4038693042
13034,51701,0,(2199-3777j),182381447,821357475
13034,51701,1,(-311+3534j),310176765,949152849
13023,51701,0,(-2484-2642j),3693315010,37323747
13023,51701,1,(5509-1377j),3821110537,165119335
13012,51701,0,(-1741-2267j),2909281297,3548257321
13012,51701,1,(2548+619j),3037077059,3676053142
13061,51701,0,(-2380+920j),545021465,1183997511
13061,51701,1,(-361-2132j),672816981,1311793066
13026,51701,0,(-6666+1208j),393078247,1032054679
13026,51701,1,(-4170-903j),520874052,1159850140
13045,51701,0,(-1490+3414j),966415179,1605391203
13045,51701,1,(-3287-2413j),1094210669,1733186756
13040,51701,0,(-2757+1888j),2171842497,2810818547
13040,51701,1,(-281-1950j),2299638295,2938614376
13029,51701,0,(-2921-1356j),1387808788,2026784809
13029,51701,1,(2895+1434j),1515604341,2154580423
13018,51701,0,(4231-2772j),603775033,1242751084
13018,51701,1,(-1646-2169j),731570810,1370546894
13067,51701,0,(1610-4544j),2534482493,3173458509
13067,51701,1,(-1803+3981j),2662277987,3301254088
13032,51701,0,(-383+2894j),2382539294,3021515348
13032,51701,1,(-3389-2365j),2510334612,3149310694
13051,51701,0,(-2838-2348j),2955876183,3594852214
13051,51701,1,(-2909+1051j),3083671680,3722647769
13046,51701,0,(-547-5583j),4161303518,505312662
13046,51701,1,(4552+672j),4289099299,633108086
13035,51701,0,(-4387-2352j),3377269822,4016246230
13035,51701,1,(-3865+2469j),3505065396,4144041481
13024,51701,0,(3272-4013j),2593236095,3232212120
13024,51701,1,(1013-4071j),2721031879,3360007963
13073,51701,0,(430-2788j),228976223,867952276
13073,51701,1,(4677-60j),356771744,995747826
13038,51701,0,(898+3876j),77033047,716009083
13038,51701,1,(386-3008j),204828343,843804421
13057,51701,0,(-3733-3426j),650370262,1289345948
13057,51701,1,(5230-735j),778165398,1417141498
13052,51701,0,(4667-3922j),1855797231,2494773278
13052,51701,1,(-3499-1789j),1983593003,2622569091
13041,51701,0,(2737+2790j),1071763574,1710739609
13041,51701,1,(3097+1575j),1199559101,1838535180
13030,51701,0,(-4685+2854j),287729842,926705890
13030,51701,1,(-2844-438j),415525155,1054501254
13079,51701,0,(-1049+2489j),2218437268,2857413313
13079,51701,1,(212-2483j),2346232782,2985208867
13044,51701,0,(4172+335j),2066494100,2705470134
13044,51701,1,(2019+3831j),2194289863,2833265946
13063,51701,0,(-4103-360j),2639830882,3278806924
13063,51701,1,(2090-4155j),2767626409,3406602494
13058,51701,0,(1316-2355j),3845258256,189267010
13058,51701,1,(-998+2143j),3973054028,317062806
13047,51701,0,(-1814+2021j),3061224590,3700200626
13047,51701,1,(-1512-2365j),3189020104,3827996185
13036,51701,0,(3637+4704j),2277190891,2916166937
13036,51701,1,(930-3920j),2404986208,3043962293
13085,51701,0,(2229+2562j),4207898305,551907034
13085,51701,1,(-3350+3011j),40726519,679702609
13050,51701,0,(2156+2201j),4055955478,399963846
13050,51701,1,(2433+2540j),4183750864,527759647
13069,51701,0,(2592+328j),334324627,973300669
13069,51701,1,(-70-5390j),462120140,1101096224
13064,51701,0,(1011-2148j),1539751958,2178728005
13064,51701,1,(-1971+4387j),1667547729,2306523806
13053,51701,0,(4877+1538j),755718290,1394694511
13053,51701,1,(-4365-2518j),883513818,1522489914
13042,51701,0,(4501-3042j),4266652317,610660696
13042,51701,1,(-2742+1210j),99480422,738456520
13091,51701,0,(2825-285j),1902392051,2541368470
13091,51701,1,(-5694+2197j),2030187492,2669163576
13056,51701,0,(-3035+4237j),1750448820,2389424848
13056,51701,1,(1079-3163j),1878244586,2517220675
13075,51701,0,(-2602+681j),2323785840,2962761722
13075,51701,1,(-1694-1333j),2451581186,3090557284
13070,51701,0,(-2299-3051j),3529213010,4168189058
13070,51701,1,(-4601+2007j),3657008776,1017550
13059,51701,0,(-2361+3363j),2745179333,3384155365
13059,51701,1,(-595-4188j),2872974847,3511950937
13048,51701,0,(3288-105j),1961145665,2600121697
13048,51701,1,(-445+3189j),2088941431,2727917521
13097,51701,0,(-2630-2089j),3891853116,235861842
13097,51701,1,(2271-4684j),4019648591,363657382
13062,51701,0,(3712-1358j),3739909819,83918556
